name,theme-primary,theme-secondary::Health,theme-secondary::Environment,theme-secondary::Education,theme-secondary::Finance,theme-secondary::Society,theme-secondary::Defence,theme-secondary::Transportation,theme-secondary::Location,theme-secondary::Spending data,theme-secondary::Government,theme-secondary::Spending
hpi_-_community_stability,,,,,,,,,,,,
hpi_-_educational_resourcing,,,,,,,,,,,,
hpi_-_education_quality,,,,,,,,,,,,
hpi_-_effective_primary-secondary_care,,,,,,,,,,,,
hpi_-_full_time_job_increases,,,,,,,,,,,,
hpi_-_gdp_per_capita,,,,,,,,,,,,
hpi_-_government_expenditure_on_local_environments,,,,,,,,,,,,
hpi_-_health_capital,,,,,,,,,,,,
hpi_-_health_care_resourcing_for_medical_surgical_and_psychiatric_specialties,,,,,,,,,,,,
hpi_-_health_service_expenditure,,,,,,,,,,,,
hpi_-_home_environments,,,,,,,,,,,,
hpi_-_human_capital,,,,,,,,,,,,
hpi_-_income,,,,,,,,,,,,
hpi_-_lifestyle,,,,,,,,,,,,
hpi_-_low_control_work_and_living_environments,,,,,,,,,,,,
hpi_-_physical_morbidity,,,,,,,,,,,,
hpi_-_premature_mortality,,,,,,,,,,,,
hpi_-_psychological_morbidity,,,,,,,,,,,,
hpi_-_quality_of_preventative_healthcare,,,,,,,,,,,,
hpi_-_quality_of_social_care,,,,,,,,,,,,
hpi_-_social_care_resourcing,,,,,,,,,,,,
hpi_-_trust_in_neighbours,,,,,,,,,,,,
hpi_-_wealth,,,,,,,,,,,,
_hpv_immunisation_uptake_statistics,,,,,,,,,,,,
_hpv_immunisation_uptake_statistics_,,,,,,,,,,,,
hpv_immunisation_uptake_statistics,,,,,,,,,,,,
hs2-gis-route,Transportation,,,,,,,,,,,
hsc-trusts-closed-communities-metadata,,,,,,,,,,,,
hsc-trusts-closed-communities-wms,,,,,,,,,,,,
hse-salary-disclosure-june-2011,,,,,,,,,,,,
http-data-gov-uk-dataset-nottingham-city-pct-financial-transactions-over-25000,Health,,,,,,,,,,,
human_capital_estimates,,,,,,,,,,,,
human-fertilisation-and-embryology-authority-anonymised-hfea-data-register,,,,,,,,,,,,
human-fertilisation-and-embryology-authority-directors-members-expenses,Health,,,,,,,,,,,
human-fertilisation-and-embryology-authority-expenditure-transactions-over-25000k,Spending,,,,,,,,,,,
human-fertilisation-and-embryology-authority-external-recruitment-spend,Government,,,,,,,,,,,
human-fertilisation-and-embryology-authority-fertility-treatment-2010-data,,,,,,,,,,,,
human-fertilisation-and-embryology-authority-five-day-payment-target,Finance,,,,,,,,,,,
human-fertilisation-and-embryology-authority-government-procurement-cards,Spending,,,,,,,,,,,
human-fertilisation-and-embryology-authority-ict-contracts-over-10k,Spending,,,,,,,,,,,
human-fertilisation-and-embryology-authority-tender-over-10k,Spending,,,,,,,,,,,
_hydrocarbon_oils_bulletin,,,,,,,,,,,,
hydrocarbon_oils_bulletin,Finance,,,,,,,,,,True,
hydro-electric-records-he,,,,,,,,,,,,
hydrogeological-core-properties,,,,,,,,,,,,
hydrogeological-map-of-the-uk-and-isle-of-man,,,,,,,,,,,,
hydrogeological-maps-of-the-uk,,,,,,,,,,,,
hydrothermal-geochemical-experimental-data,,,,,,,,,,,,
ichnt-2012-p05-august-return,Spending,,,,,,,,,,,True
ichnt-2012-p06-september-return,Spending,,,,,,,,,,,True
_ict_activity_of_uk_businesses,,,,,,,,,,,,
ict_activity_of_uk_businesses,,,,,,,,,,,,
ict-contracts-coi,,,,,,,,,,,,
ict-contracts-over-10000-department-for-education,,,,,,,,,,,,
ictmetrics,,,,,,,,,,,,
_icu_associated_infections_in_scotland,,,,,,,,,,,,
icu_associated_infections_in_scotland,,,,,,,,,,,,
id_2004_adult_skills_sub-domain,Environment,,,,,,,,,,,
id_2004_air_quality_indicator,,,,,,,,,,,,
id_2004_average_imd_rank,Environment,,,,,,,,,,,
id_2004_average_imd_score,Environment,,,,,,,,,,,
id_2004_barriers_to_housing_and_services,Environment,,,,,,,,,,,
id_2004_central_heating_indicator,,,,,,,,,,,,
id_2004_children_-_young_people_sub-domain,Environment,,,,,,,,,,,
id_2004_combined_employment_domain_indicator_illness,,,,,,,,,,,,
id_2004_combined_employment_domain_indicator_unemployment_benefits_and_new_deal,,,,,,,,,,,,
id_2004_combined_income_indicator,,,,,,,,,,,,
id_2004_combined_national_curriculum_assessments_indicator,,,,,,,,,,,,
id_2004_combined_road_distance_to_services_indicator,,,,,,,,,,,,
id_2004_comparative_illness_and_disability_indicator,,,,,,,,,,,,
id_2004_crime_domain,Environment,,,,,,,,,,,
id_2004_difficulty_of_access_to_owner-occupation_indicator,,,,,,,,,,,,
id_2004_education_domain,Environment,,,,,,,,,,,
id_2004_emergency_admissions_to_hospital_indicator,,,,,,,,,,,,
id_2004_employment_domain,Environment,,,,,,,,,,,
id_2004_employment_scale,Environment,,,,,,,,,,,
id_2004_extent,Environment,,,,,,,,,,,
id_2004_geographical_barriers_sub-domain,Environment,,,,,,,,,,,
id_2004_health_domain,Environment,,,,,,,,,,,
id_2004_homelessness_indicator,,,,,,,,,,,,
id_2004_household_overcrowding_indicator,,,,,,,,,,,,
id_2004_housing_in_poor_condition_indicator,,,,,,,,,,,,
id_2004_income_deprivation_affecting_children_index,Environment,,,,,,,,,,,
id_2004_income_deprivation_affecting_older_people_index,Environment,,,,,,,,,,,
id_2004_income_domain,Environment,,,,,,,,,,,
id_2004_income_scale,Environment,,,,,,,,,,,
id_2004_indoors_living_environment_sub-domain,Environment,,,,,,,,,,,
id_2004_living_environment_domain,Environment,,,,,,,,,,,
id_2004_local_concentration,Environment,,,,,,,,,,,
id_2004_mental_health_indicator,,,,,,,,,,,,
id_2004_outdoors_living_environment_sub-domain,Environment,,,,,,,,,,,
id_2004_population_estimates,Environment,,,,,,,,,,,
id_2004_secondary_school_absence_indicator,,,,,,,,,,,,
id_2004_wider_barriers_sub-domain,Environment,,,,,,,,,,,
id_2004_working-age_adults_with_no_or_low_qualifications_indicator,,,,,,,,,,,,
id_2004_years_of_potential_life_lost_indicator,,,,,,,,,,,,
id_2004_young_people_not_staying_in_education_indicator,,,,,,,,,,,,
id_2007_adult_skills_sub-domain,Environment,,,,,,,,,,,
id_2007_air_quality_indicator,,,,,,,,,,,,
id_2007_average_imd_rank,,,,,,,,,,,,
id_2007_average_imd_score,,,,,,,,,,,,
id_2007_barriers_to_housing_and_services,,,,,,,,,,,,
id_2007_children_-_young_people_sub-domain,,,,,,,,,,,,
id_2007_combined_employment_domain_indicator_illness,,,,,,,,,,,,
id_2007_combined_employment_domain_indicator_unemployment_benefits_and_new_deal,,,,,,,,,,,,
id_2007_combined_national_curriculum_assessments_indicator,,,,,,,,,,,,
id_2007_combined_road_distance_to_services_indicator,,,,,,,,,,,,
id_2007_comparative_illness_and_disability_indicator,,,,,,,,,,,,
id_2007_crime_domain,,,,,,,,,,,,
id_2007_difficulty_of_access_to_owner-occupation_indicator,,,,,,,,,,,,
id_2007_education_domain,,,,,,,,,,,,
id_2007_emergency_admissions_to_hospital_indicator,,,,,,,,,,,,
id_2007_employment_domain,,,,,,,,,,,,
id_2007_employment_scale,,,,,,,,,,,,
id_2007_extent,,,,,,,,,,,,
id_2007_geographical_barriers_sub-domain,Environment,,,,,,,,,,,
id_2007_health_domain,,,,,,,,,,,,
id_2007_homelessness_indicator,,,,,,,,,,,,
id_2007_housing_in_poor_condition_indicator,,,,,,,,,,,,
id_2007_income_deprivation_affecting_children_index,,,,,,,,,,,,
id_2007_income_deprivation_affecting_older_people_index,,,,,,,,,,,,
id_2007_income_domain,,,,,,,,,,,,
id_2007_income_scale,,,,,,,,,,,,
id_2007_indoors_living_environment_sub-domain,Environment,,,,,,,,,,,
id_2007_living_environment_domain,,,,,,,,,,,,
id_2007_local_concentration,,,,,,,,,,,,
id_2007_mental_health_indicator,,,,,,,,,,,,
id_2007_not_entering_higher_education_indicator,,,,,,,,,,,,
id_2007_outdoors_living_environment_sub-domain,Environment,,,,,,,,,,,
id_2007_pct_summaries,Environment,,,,,,,,,,,
id_2007_population_estimates,,,,,,,,,,,,
id_2007_road_traffic_accident_indicator,,,,,,,,,,,,
id_2007_secondary_school_absence_indicator,,,,,,,,,,,,
id_2007_wider_barriers_sub-domain,Environment,,,,,,,,,,,
id_2007_years_of_potential_life_lost_indicator,,,,,,,,,,,,
id_2007_young_people_not_staying_in_education_indicator,,,,,,,,,,,,
idaad,,,,,,,,,,,,
_idbr_analysis_to_support_local_authorities,,,,,,,,,,,,
identity-and-passport-service-performance-targets,Society,,,,,,,,,,,
identity-and-passport-service-regional-passport-offices,Society,,,,,,,,,,,
identity-cards-act-secondary-legislation-reponse-to-consultation,,,,,,,,,,,,
ihol-2012-all-spend-over-one-pence,Spending,,,,,,,,,,,True
_imaging_and_radiodiagnostics,,,,,,,,,,,,
imaging_and_radiodiagnostics,,,,,,,,,,,,
imd_2004,Environment,,,,,,,,,,,
imd-barriers,Environment,,,,,,,,,,,
imd-crime,Environment,,,,,,,,,,,
imd-education,Environment,,,,,,,,,,,
imd-employment,Environment,,,,,,,,,,,
imd-health,Environment,,,,,,,,,,,
imd-income,Environment,,,,,,,,,,,
imd-living-environment,Environment,,,,,,,,,,,
immigration-asylum-appeals,,,,,,,,,,,,
immigration_statistics,Society,,,,,,,,,,,
immigration-statistics,Society,,,,,,,,,,,
immigration-statistics-admissions,Society,,,,,,,True,,,,
immigration-statistics-asylum,Society,,,,,,,,,,,
immigration-statistics-asylum-historic,Society,,,,,,,,,,,
immigration-statistics-citizeship,Society,,,,,,,,,,,
immigration-statistics-detention,Society,,,,,,,,,,,
immigration-statistics-eea,Society,,,,,,,,,,,
immigration-statistics-extensions,Society,,,,,,,,,,,
immigration-statistics-historical-data-before-entry,Society,,,,,,,,,,,
immigration-statistics-historical-data-removals-and-voluntary-departures,Society,,,,,,,,,,,
immigration-statistics-removals,Society,,,,,,,,,,,
immigration-statistics-settlement,Society,,,,,,,,,,,
immigration-statistics-study,Society,,,,,,,,,,,
immigration-statistics-work,Society,,,,,,,,,,,
_immunisation_statistics,,,,,,,,,,,,
immunisation_statistics,,,,,,,,,,,,
impact-of-capital-expenditure-in-further-education-colleges-evaluation,Education,,,,,,,,,,,True
impact-of-invasive-species,,,,,,,,,,,,
_impact_of_the_change_in_female_state_pension_age_on_labour_market_statistics,,,,,,,,,,,,
_impact_of_the_change_in_female_state_pension_age_on_labour_market_statistics_,,,,,,,,,,,,
_impact_of_the_recession_on_the_labour_market,,,,,,,,,,,,
impact_of_the_recession_on_the_labour_market,,,,,,,,,,,,
impacts-of-increasing-land-use-under-energy-crops-ecology-data-2006-20091,,,,,,,,,,,,
impacts-of-increasing-land-use-under-energy-crops-gis-data-2006-2009,,,,,,,,,,,,
impacts-of-increasing-land-use-under-energy-crops-hydrology-data-2006-20091,,,,,,,,,,,,
imperial-war-museums-30-09-11,,,,,,,,,,,,
imperial-war-museum-spend-transparency,Spending,,,,,,,,,,,True
improved_local_authority_immigration_statistics,,,,,,,,,,,,
_improved_methodology_for_producing_estimates_of_adult_educational_attainment_from_labour_force_surv,,,,,,,,,,,,
improved_methodology_for_producing_estimates_of_adult_educational_attainment_from_labour_force_surve,,,,,,,,,,,,
improving-access-to-psychological-therapies-key-performance-indicators,Health,True,,,,,,,,,,
improving_access_to_psychological_therapies_key_performance_indicators_iapt_kpis,,,,,,,,,,,,
improving-access-to-psychological-therapies-key-performance-indicators-iapt-kpis,Health,True,,,,,,,,,,
improving-access-to-psychological-therapies-key-performance-indicators-q3-final-and-q4-provisional,Health,True,,,,,,,,,,
improving-access-to-psychological-therapies-key-performance-indicators-q4-2011-12-and-q1-2012-13,Health,True,,,,,,,,,,
_improving_ethnic_data_collection_for_equality_and_diversity_monitoring,,,,,,,,,,,,
_improving_ethnic_data_collection_for_equality_and_diversity_monitoring_,,,,,,,,,,,,
_improving_ethnic_data_collection_for_equality_and_diversity_monitoring__,,,,,,,,,,,,
_improving_ethnic_data_collection_for_equality_and_diversity_monitoring___,,,,,,,,,,,,
_improving_ethnic_data_collection_for_equality_and_diversity_monitoring____,,,,,,,,,,,,
_improving_ethnic_data_collection_for_equality_and_diversity_monitoring_____,,,,,,,,,,,,
improving_ethnic_data_collection_for_equality_and_diversity_monitoring,,,,,,,,,,,,
improving_ethnic_data_collection_for_equality_and_diversity_monitoring______,,,,,,,,,,,,
improving_ethnic_data_collection_for_equality_and_diversity_monitoring_______,,,,,,,,,,,,
improving_ethnic_data_collection_for_equality_and_diversity_monitoring_-_none,,,,,,,,,,,,
improving_government_statistics_aligning_the_public_sector_finances_and_national_accounts_and_other_,,,,,,,,,,,,
_improving_migration_statistics_following_user_engagement_in_november_2009,,,,,,,,,,,,
improving_national_accounts,,,,,,,,,,,,
inancial-transaction-bridgewater-communityhealthcare,Finance,,,,,,,,,,,
inancial-transactions-data-lincolnshire-community-health-services-nhs-trust-november2011-to-mar-2012,Health,True,,,,,,,,,,
incapacity_benefit_and_severe_disablement_allowance_-_claimant_flows,,,,,,,,,,,,
incapacity_benefit_and_severe_disablement_allowance_ibsda,,,,,,,,,,,,
incidence_of_all_skin_cancers_all,,,,,,,,,,,,
incidence_of_breast_cancerall,,,,,,,,,,,,
incidence_of_cancers_all,,,,,,,,,,,,
incidence_of_colorectal_cancer_all,,,,,,,,,,,,
incidence_of_lung_cancerall,,,,,,,,,,,,
incidence_of_prostate_cancerall,,,,,,,,,,,,
_incidence_of_tb_in_cattle_great_britain,,,,,,,,,,,,
incidence_of_tb_in_cattle_great_britain,,,,,,,,,,,,
incidence_of_tb_in_cattle_great_britain_,,,,,,,,,,,,
incidence_of_tuberculosis_tb,,,,,,,,,,,,
income_and_expenditure_in_schools_in_england_-,,,,,,,,,,,,
income-deprivation-affecting-children-index,Environment,,,,,True,,,,,,
income-deprivation-affecting-older-people-index,Environment,,,,,True,,,,,,
income_of_retired_households,,,,,,,,,,,,
income_related_benefits-estimates_of_take-up,,,,,,,,,,,,
_income_related_benefits_-_estimates_of_take-up_-_2006-07,,,,,,,,,,,,
_income_related_benefits_-_estimates_of_take-up_-_2007-08,,,,,,,,,,,,
_income_related_benefits_-_estimates_of_take-up_-_2008-09,,,,,,,,,,,,
income_support_-_claimant_flows,,,,,,,,,,,,
income_support_is,,,,,,,,,,,,
income_support_lone_parent_regime,,,,,,,,,,,,
income_support_northern_ireland,,,,,,,,,,,,
_increased_winter_mortality_in_scotland,,,,,,,,,,,,
increased_winter_mortality_in_scotland,,,,,,,,,,,,
_increased_winter_mortality_scotland,,,,,,,,,,,,
increased_winter_mortality_scotland,,,,,,,,,,,,
independent_nursery_and_primary_school_provision_for_three_to_four_year_olds,,,,,,,,,,,,
independent-offices-pay-data,Spending,,,,,,,,,,True,
_independent_school_census,,,,,,,,,,,,
independent_school_census,,,,,,,,,,,,
independent_school_inspections_and_outcomes,,,,,,,,,,,,
_independent_schools_census,,,,,,,,,,,,
independent_schools_census,,,,,,,,,,,,
index-data-from-field-note-record-sheets,,,,,,,,,,,,
_index_of_distribution_for_wales,,,,,,,,,,,,
index_of_distribution_for_wales,,,,,,,,,,,,
_index_of_internet_connectivity,,,,,,,,,,,,
index_of_internet_connectivity,,,,,,,,,,,,
_index_of_labour_costs_per_hour_experimental,,,,,,,,,,,,
index_of_labour_costs_per_hour_experimental,,,,,,,,,,,,
index_of_labour_costs_per_hour_experimental_,,,,,,,,,,,,
index-of-multiple-deprivation,Environment,,True,,,,,,,,,
index_of_multiple_deprivation_imd_2007,,,,,,,,,,,,
index-of-population-of-wild-birds-,Environment,,,,,,,,,,,
index_of_private_housing_rental_prices,,,,,,,,,,,,
_index_of_production,,,,,,,,,,,,
index_of_production,,,,,,,,,,,,
index_of_production_,,,,,,,,,,,,
_index_of_production_and_construction_in_wales,,,,,,,,,,,,
index_of_production_and_construction_in_wales,,,,,,,,,,,,
index_of_production_in_northern_ireland,,,,,,,,,,,,
index_of_production_in_northern_ireland_,,,,,,,,,,,,
index_of_production_-_none,,,,,,,,,,,,
_index_of_production_northern_ireland,,,,,,,,,,,,
index_of_production_northern_ireland,,,,,,,,,,,,
index_of_production_northern_ireland_,,,,,,,,,,,,
_index_of_services,,,,,,,,,,,,
index_of_services,,,,,,,,,,,,
index_of_services_,,,,,,,,,,,,
index_of_services_-_none,,,,,,,,,,,,
_index_of_services_northern_ireland,,,,,,,,,,,,
index_of_services_northern_ireland,,,,,,,,,,,,
index_of_services_northern_ireland_,,,,,,,,,,,,
index_of_services_northern_ireland__,,,,,,,,,,,,
index-of-the-uk-population-of-wild-birds--individual-species-indices,,,,,,,,,,,,
index-to-deep-mine-data,,,,,,,,,,,,
index-to-enquiry-records,,,,,,,,,,,,
index-to-onshore-borehole-collection,,,,,,,,,,,,
index-to-opencast-coal-data,,,,,,,,,,,,
index-to-registered-borehole-specimens-england-wales-and-scotland,,,,,,,,,,,,
index-to-site-investigation-reports-collection,,,,,,,,,,,,
index-to-specimens-transferred-from-the-john-smith-collection-to-the-uk-north-type-and-stratigr,,,,,,,,,,,,
index-to-statutory-borehole-notifications,,,,,,,,,,,,
index-to-the-bgs-collection-of-archived-video-recordings,,,,,,,,,,,,
index-to-the-bgs-collection-of-geologists-field-notebooks-and-section-books,,,,,,,,,,,,
index-to-the-bgs-collection-of-large-scale-geological-field-maps,,,,,,,,,,,,
index-to-the-bgs-collection-of-large-scale-mine-plans-land-survey-plans,,,,,,,,,,,,
index-to-the-bgs-collections-of-aerial-photographs,,,,,,,,,,,,
index-to-the-bgs-large-scale-geological-map-collection,,,,,,,,,,,,
index-to-the-bgs-medium-scale-geological-map-collection,,,,,,,,,,,,
index-to-the-bgs-technical-reports-collection,,,,,,,,,,,,
index-to-the-national-geological-records-centre-accessions-collection,,,,,,,,,,,,
index-to-the-national-geological-records-centre-collection-of-geological-archives,,,,,,,,,,,,
index-to-the-uk-north-survey-collection-of-fossils,,,,,,,,,,,,
index-to-the-uk-north-type-and-stratigraphical-collection-of-fossils,,,,,,,,,,,,
index-to-waste-disposal-site-records,,,,,,,,,,,,
_indicative_npf_results_2009,,,,,,,,,,,,
indicative_npf_results_2009,,,,,,,,,,,,
indicators_on_breastfeeding,,,,,,,,,,,,
_indicators_on_breastfeeding_and_smoking,,,,,,,,,,,,
indicators_on_breastfeeding_and_smoking,,,,,,,,,,,,
_indicators_on_breastfeeding_smoking_and_obesity,,,,,,,,,,,,
indicators_on_breastfeeding_smoking_and_obesity,,,,,,,,,,,,
individual_income_series_reports_northern_ireland,,,,,,,,,,,,
_individual_scale_point_results_for_the_early_years_foundation_stage_profile_eyfsp,,,,,,,,,,,,
individual_scale_point_results_for_the_early_years_foundation_stage_profile_eyfsp,,,,,,,,,,,,
_individual_voluntary_arrangements_ivas_outcome_statistics,,,,,,,,,,,,
individual_voluntary_arrangements_ivas_outcome_statistics,,,,,,,,,,,,
industrial-and-commercial-waste-arisings-and-management-1998-9-to-2002-3,,,,,,,,,,,,
industrial-and-commercial-waste-arisings-by-business-sector-and-waste-management-method,,,,,,,,,,,,
industrial-and-commercial-waste-arisings-by-business-sector-and-waste-type,,,,,,,,,,,,
industrial-and-commercial-waste-arisings-by-waste-type-and-waste-management-method-2002,,,,,,,,,,,,
industrial-mineral-assessment-imau-report-maps-digital-data,,,,,,,,,,,,
industrial-minerals-resources-map-of-britain,,,,,,,,,,,,
industry_of_employment_2001_census,,,,,,,,,,,,
_infant_and_perinatal_mortality_in_england_and_wales_by_social_and_biological_factors,,,,,,,,,,,,
infant_and_perinatal_mortality_in_england_and_wales_by_social_and_biological_factors,,,,,,,,,,,,
_infant_and_perinatal_mortality_summary_tables_england_and_wales,,,,,,,,,,,,
infant_and_perinatal_mortality_summary_tables_england_and_wales,,,,,,,,,,,,
infant_and_perinatal_mortality_summary_tables_england_and_wales_,,,,,,,,,,,,
infant_feeding_survey,,,,,,,,,,,,
infant-feeding-survey-2010,Health,True,,,,,,,,,,
infant-feeding-survey-2010-early-results,Health,True,,,,,,,,,,
_infant_mortality_by_ethnic_group,,,,,,,,,,,,
infant_mortality_by_ethnic_group,,,,,,,,,,,,
infant_mortality_for_local_authority_districts,,,,,,,,,,,,
infant-schools,,,,,,,,,,,,
infiltration-suds-map-sustainable-drainage-systems,,,,,,,,,,,,
_influenza_update,,,,,,,,,,,,
